ID,Income
A02006,49755
A02007,8860
A02008,5652
A02009,61394
A02010,10449
A02011,31353
A02012,29611
A02013,39750
A02014,17857
A02015,16937
A02016,29636
A02017,34570
A02018,25024
A02019,26531
A02020,24502
A02021,16981
A02022,37491
A02023,12345
A02024,52171
A02025,27993
A02026,62230
A02027,6317
A02028,89125
A02029,24510
A02030,7703
A02031,11942
A02032,51134
A02033,25943
A02034,45179
A02035,35982
A02036,27805
A02037,15901
A02038,21296
A02039,5355
A02040,8675
A02041,37084
A02042,51210
A02043,16117
A02044,21092
A02045,64998
A02046,5501
A02047,138588
A02048,38371
A02049,24742
A02050,23429
A02051,17374
A02052,20158
A02053,10239
A02054,54886
A02055,33015
A02056,7643
A02057,9297
A02058,36478
A02059,59309
A02060,7095
A02061,35962
A02062,17362
A02063,22714
A02064,28211
A02065,10828
A02066,42047
A02067,3955
A02068,7274
A02069,52082
A02070,30297
A02071,1711
A02072,31993
A02073,4244
A02074,19785
A02075,9499
A02076,19278
A02077,11379
A02078,38556
A02079,39497
A02080,21815
A02081,4718
A02082,13875
A02083,7664
A02084,8325
A02085,5079
A02086,21122
A02087,4400
A02088,32760
A02089,67249
A02090,27793
A02091,8528
A02092,1162
A02093,102365
A02094,2497
A02095,41254
A02096,23125
A02097,19076
A02098,30963
A02099,43987
A02100,28777
A02101,34614
A02102,43314
A02103,28603
A02104,41572
A02105,12932
A02106,25840
A02107,5096
A02108,51929
A02109,24492
A02110,41404
A02111,12380
A02112,7591
A02113,12626
A02114,13084
A02115,7004
A02116,1704
A02117,11267
A02118,21599
A02119,94296
A02120,7613
A02121,18560
A02122,83184
A02123,113986
A02124,93958
A02125,55875
A02126,15498
A02127,6710
A02128,29454
A02129,53100
A02130,3490
A02131,2029
A02132,7963
A02133,643
A02134,76620
A02135,20602
A02136,40674
A02137,42454
A02138,26967
A02139,12578
A02140,43630
A02141,34448
A02142,2377
A02143,9270
A02144,28421
A02145,20534
A02146,29756
A02147,78925
A02148,17572
A02149,100316
A02150,42841
A02151,35014
A02152,24127
A02153,1018
A02154,3717
A02155,43381
A02156,18766
A02157,113091
A02158,37520
A02159,20955
A02160,16627
A02161,844
A02162,10365
A02163,8863
A02164,37203
A02165,2392
A02166,39906
A02167,11230
A02168,18274
A02169,1988
A02170,18533
A02171,8647
A02172,11446
A02173,5538
A02174,17951
A02175,9001
A02176,20649
A02177,5712
A02178,8400
A02179,11155
A02180,8166
A02181,17471
A02182,43277
A02183,8355
A02184,33238
A02185,29660
A02186,27916
A02187,84816
A02188,65758
A02189,46178
A02190,14761
A02191,14554
A02192,58281
A02193,20133
A02194,11425
A02195,75810
A02196,3449
A02197,3698
A02198,21912
A02199,18444
A02200,34840
A02201,60700
A02202,27803
A02203,47635
A02204,22985
A02205,15084
A02206,34001
A02207,11451
A02208,21829
A02209,12031
A02210,60471
A02211,29538
A02212,30264
A02213,3130
A02214,23108
A02215,3709
A02216,90444
A02217,12317
A02218,9826
A02219,31664
A02220,83043
A02221,48588
A02222,83206
A02223,23143
A02224,29978
A02225,5555
A02226,42483
A02227,726
A02228,19397
A02229,7018
A02230,30778
A02231,40857
A02232,29736
A02233,6044
A02234,3464
A02235,5394
A02236,72468
A02237,13985
A02238,6500
A02239,29664
A02240,9447
A02241,50337
A02242,6082
A02243,10791
A02244,44000
A02245,94834
A02246,46788
A02247,35769
A02248,29314
A02249,4175
A02250,16081
A02251,26669
A02252,23826
A02253,19386
A02254,17384
A02255,29615
A02256,23659
A02257,37039
A02258,18270
A02259,21187
A02260,128076
A02261,13699
A02262,45795
A02263,5055
A02264,21955
A02265,19436
A02266,22020
A02267,34694
A02268,3867
A02269,43081
A02270,687
A02271,65028
A02272,47170
A02273,30813
A02274,27656
A02275,118226
A02276,41854
A02277,22922
A02278,43670
A02279,21924
A02280,47239
A02281,32060
A02282,30330
A02283,11385
A02284,10006
A02285,30920
A02286,6552
A02287,21381
A02288,16740
A02289,45755
A02290,42304
A02291,14558
A02292,25841
A02293,85079
A02294,44457
A02295,24364
A02296,50824
A02297,21796
A02298,12702
A02299,78816
A02300,11513
A02301,42706
A02302,15313
A02303,4322
A02304,12838
A02305,35146
A02306,76909
A02307,1240
A02308,4965
A02309,15498
A02310,6776
A02311,25833
A02312,45822
A02313,72463
A02314,4250
A02315,23974
A02316,1384
A02317,3265
A02318,15661
A02319,21359
A02320,27136
A02321,22396
A02322,63175
A02323,13757
A02324,101604
A02325,4846
A02326,853
A02327,31798
A02328,23078
A02329,33870
A02330,12298
A02331,69
A02332,55965
A02333,19822
A02334,5507
A02335,63320
A02336,37117
A02337,25586
A02338,13478
A02339,14516
A02340,21841
A02341,19385
A02342,13236
A02343,72498
A02344,11557
A02345,63432
A02346,5396
A02347,7866
A02348,21287
A02349,21413
A02350,20939
A02351,10864
A02352,49306
A02353,14360
A02354,14911
A02355,3019
A02356,34786
A02357,59061
A02358,24276
A02359,20669
A02360,49877
A02361,27768
A02362,16650
A02363,33165
A02364,22017
A02365,15026
A02366,17473
A02367,41079
A02368,14869
A02369,5162
A02370,17931
A02371,30376
A02372,10730
A02373,27426
A02374,3641
A02375,54837
A02376,45790
A02377,79867
A02378,16049
A02379,23917
A02380,11029
A02381,17077
A02382,33493
A02383,8719
A02384,28830
A02385,9773
A02386,40324
A02387,8766
A02388,54473
A02389,5680
A02390,355
A02391,35938
A02392,41157
A02393,42784
A02394,30072
A02395,16745
A02396,40485
A02397,7133
A02398,12326
A02399,12252
A02400,23258
A02401,10036
A02402,20617
A02403,18003
A02404,14381
A02405,22837
A02406,17819
A02407,31537
A02408,8284
A02409,16806
A02410,19848
A02411,5594
A02412,65457
A02413,40032
A02414,5964
A02415,12891
A02416,16603
A02417,18993
A02418,1985
A02419,642
A02420,11820
A02421,46102
A02422,27629
A02423,47548
A02424,28291
A02425,4261
A02426,17318
A02427,7932
A02428,9624
A02429,21906
A02430,10291
A02431,21756
A02432,39326
A02433,512
A02434,62691
A02435,48203
A02436,27935
A02437,7268
A02438,3088
A02439,12094
A02440,30100
A02441,22502
A02442,33482
A02443,25721
A02444,9388
A02445,68679
A02446,120798
A02447,2329
A02448,47814
A02449,122607
A02450,18611
A02451,23048
A02452,8759
A02453,31823
A02454,15107
A02455,31343
A02456,5024
A02457,8694
A02458,28963
A02459,13399
A02460,12941
A02461,37225
A02462,27416
A02463,7230
A02464,41261
A02465,16944
A02466,106840
A02467,21803
A02468,24746
A02469,82866
A02470,12745
A02471,20569
A02472,734
A02473,12541
A02474,149722
A02475,18524
A02476,36960
A02477,25365
A02478,27999
A02479,20730
A02480,57101
A02481,3869
A02482,1151
A02483,7996
A02484,49409
A02485,23740
A02486,34366
A02487,43796
A02488,23562
A02489,37030
A02490,34514
A02491,91119
A02492,11146
A02493,28657
A02494,57975
A02495,68187
A02496,8616
A02497,18133
A02498,12208
A02499,37202
A02500,1338
A02501,12411
A02502,25770
A02503,29657
A02504,27066
A02505,10393
A02506,51743
A02507,59736
A02508,1839
A02509,30440
A02510,19231
A02511,50728
A02512,26729
A02513,12298
A02514,91605
A02515,9095
A02516,68119
A02517,37046
A02518,3209
A02519,3100
A02520,49755
A02521,19299
A02522,19589
A02523,49811
A02524,85406
A02525,27757
A02526,22908
A02527,17343
A02528,41210
A02529,11676
A02530,23494
A02531,22586
A02532,19161
A02533,67603
A02534,17493
A02535,8327
A02536,12393
A02537,7575
A02538,1671
A02539,3317
A02540,38065
A02541,209
A02542,24256
A02543,55247
A02544,16834
A02545,19500
A02546,38311
A02547,15143
A02548,42108
A02549,10546
A02550,8880
A02551,15563
A02552,3548
A02553,67659
A02554,122412
A02555,8101
A02556,50033
A02557,23359
A02558,36028
A02559,19891
A02560,5088
A02561,31610
A02562,115972
A02563,9054
A02564,60385
A02565,8617
A02566,186581
A02567,41570
A02568,56439
A02569,10870
A02570,42436
A02571,1471
A02572,2605
A02573,33741
A02574,48307
A02575,6912
A02576,3257
A02577,47383
A02578,16749
A02579,32946
A02580,34537
A02581,49402
A02582,20710
A02583,74695
A02584,8941
A02585,39
A02586,78993
A02587,1987
A02588,29267
A02589,19808
A02590,21003
A02591,45955
A02592,8267
A02593,20381
A02594,17684
A02595,21910
A02596,11908
A02597,1236
A02598,28496
A02599,3679
A02600,27207
A02601,26804
A02602,18823
A02603,40552
A02604,29433
A02605,10410
A02606,24625
A02607,13500
A02608,1160
A02609,18257
A02610,16757
A02611,25937
A02612,20210
A02613,84128
A02614,17786
A02615,24968
A02616,23728
A02617,8315
A02618,39418
A02619,27197
A02620,26662
A02621,5759
A02622,3128
A02623,50797
A02624,26764
A02625,29604
A02626,45054
A02627,87157
A02628,15760
A02629,17047
A02630,956
A02631,23886
A02632,38347
A02633,36505
A02634,45071
A02635,16860
A02636,32562
A02637,39929
A02638,146335
A02639,101638
A02640,12831
A02641,2310
A02642,5335
A02643,22226
A02644,65891
A02645,31535
A02646,46541
A02647,75820
A02648,21664
A02649,15351
A02650,19783
A02651,21189
A02652,19122
A02653,35965
A02654,29568
A02655,14886
A02656,10442
A02657,34662
A02658,28818
A02659,36517
A02660,18431
A02661,48937
A02662,16432
A02663,59694
A02664,101141
A02665,28852
A02666,13725
A02667,29393
A02668,12495
A02669,18663
A02670,31657
A02671,7992
A02672,43026
A02673,20234
A02674,10726
A02675,42471
A02676,55062
A02677,16558
A02678,14981
A02679,39810
A02680,28620
A02681,36220
A02682,9475
A02683,17843
A02684,23948
A02685,10044
A02686,551
A02687,12101
A02688,77654
A02689,1946
A02690,8569
A02691,40249
A02692,22584
A02693,13636
A02694,13014
A02695,115627
A02696,27606
A02697,3093
A02698,18089
A02699,2504
A02700,26946
A02701,57093
A02702,32050
A02703,55468
A02704,30001
A02705,20597
A02706,37627
A02707,31781
A02708,13383
A02709,3288
A02710,39522
A02711,64238
A02712,101787
A02713,73047
A02714,1007
A02715,7373
A02716,21282
A02717,9448
A02718,9859
A02719,25835
A02720,33780
A02721,18645
A02722,43327
A02723,7377
A02724,22536
A02725,51759
A02726,38952
A02727,7606
A02728,13023
A02729,10889
A02730,42213
A02731,22584
A02732,8917
A02733,46671
A02734,1498
A02735,29688
A02736,17733
A02737,7304
A02738,32993
A02739,10608
A02740,32789
A02741,14103
A02742,15486
A02743,31041
A02744,33329
A02745,14867
A02746,22572
A02747,17533
A02748,41595
A02749,83612
A02750,4867
A02751,100474
A02752,52362
A02753,33497
A02754,2784
A02755,40090
A02756,31428
A02757,21851
A02758,31682
A02759,16236
A02760,5459
A02761,54523
A02762,17535
A02763,21445
A02764,12625
A02765,30649
A02766,6670
A02767,38041
A02768,9878
A02769,30188
A02770,16685
A02771,16688
A02772,37466
A02773,18464
A02774,3681
A02775,1266
A02776,63984
A02777,63304
A02778,20979
A02779,36040
A02780,19820
A02781,51739
A02782,3776
A02783,23978
A02784,22383
A02785,15999
A02786,25002
A02787,43654
A02788,16629
A02789,8804
A02790,18811
A02791,18543
A02792,25257
A02793,10127
A02794,95862
A02795,43349
A02796,2034
A02797,14623
A02798,26115
A02799,1638
A02800,6765
A02801,17990
A02802,20219
A02803,675
A02804,32119
A02805,33346
A02806,51366
A02807,19808
A02808,23916
A02809,22549
A02810,27110
A02811,70891
A02812,13871
A02813,77066
A02814,20773
A02815,3756
A02816,46202
A02817,45403
A02818,26430
A02819,19131
A02820,7725
A02821,26077
A02822,15922
A02823,20324
A02824,8438
A02825,57756
A02826,67844
A02827,15470
A02828,19825
A02829,62587
A02830,113
A02831,10170
A02832,38349
A02833,18531
A02834,35940
A02835,416
A02836,34439
A02837,4053
A02838,105371
A02839,7660
A02840,44004
A02841,5500
A02842,17578
A02843,1792
A02844,47958
A02845,20463
A02846,10748
A02847,26579
A02848,2693
A02849,3527
A02850,8205
A02851,1222
A02852,8186
A02853,23591
A02854,5353
A02855,23146
A02856,54563
A02857,42834
A02858,22258
A02859,7016
A02860,46587
A02861,26664
A02862,50930
A02863,16929
A02864,1315
A02865,15185
A02866,11361
A02867,35835
A02868,32633
A02869,7632
A02870,15440
A02871,36754
A02872,10390
A02873,29304
A02874,28467
A02875,13408
A02876,42320
A02877,21307
A02878,9833
A02879,65580
A02880,8060
A02881,34908
A02882,36080
A02883,1935
A02884,10790
A02885,34653
A02886,12535
A02887,20698
A02888,9212
A02889,34036
A02890,3002
A02891,6774
A02892,64277
A02893,105139
A02894,8998
A02895,13571
A02896,37293
A02897,6732
A02898,2483
A02899,18624
A02900,22783
A02901,46278
A02902,32658
A02903,7378
A02904,128
A02905,10688
A02906,2682
A02907,10012
A02908,40031
A02909,45272
A02910,20795
A02911,18427
A02912,14143
A02913,26556
A02914,19394
A02915,9269
A02916,26161
A02917,32588
A02918,27121
A02919,5084
A02920,20444
A02921,5538
A02922,17277
A02923,55573
A02924,11509
A02925,16393
A02926,19892
A02927,13068
A02928,33496
A02929,42605
A02930,19799
A02931,22311
A02932,11621
A02933,11253
A02934,16067
A02935,58175
A02936,62719
A02937,3156
A02938,24169
A02939,7073
A02940,34593
A02941,10026
A02942,23172
A02943,18961
A02944,34612
A02945,22043
A02946,15696
A02947,1525
A02948,20592
A02949,68467
A02950,40640
A02951,33498
A02952,33633
A02953,50589
A02954,6947
A02955,2203
A02956,13728
A02957,5692
A02958,30273
A02959,3194
A02960,18090
A02961,10468
A02962,19969
A02963,9484
A02964,17398
A02965,2385
A02966,2235
A02967,30867
A02968,12165
A02969,5544
A02970,1993
A02971,11818
A02972,17895
A02973,7886
A02974,39972
A02975,47894
A02976,27139
A02977,987
A02978,13375
A02979,88
A02980,15017
A02981,27806
A02982,14622
A02983,3090
A02984,7644
A02985,6272
A02986,14052
A02987,26188
A02988,69032
A02989,8107
A02990,2438
A02991,19517
A02992,5317
A02993,8789
A02994,75485
A02995,16927
A02996,28429
A02997,5643
A02998,4481
A02999,3115
A03000,56113
A03001,9510
A03002,29931
A03003,150
A03004,52897
A03005,48311
A03006,84896
A03007,1949
A03008,35202
A03009,24374
A03010,27373
A03011,41264
A03012,1280
A03013,13325
A03014,13091
A03015,6523
A03016,43632
A03017,30600
A03018,18724
A03019,86175
A03020,10503
A03021,4483
A03022,51715
A03023,33915
A03024,15902
A03025,40146
A03026,7493
A03027,3638
A03028,3787
A03029,51064
A03030,4919
A03031,5010
A03032,30273
A03033,38721
A03034,272
A03035,13026
A03036,31473
A03037,27408
A03038,7884
A03039,27730
A03040,58480
A03041,11575
A03042,22799
A03043,24942
A03044,10147
A03045,28921
A03046,7092
A03047,4654
A03048,32279
A03049,25426
A03050,7184
A03051,15112
A03052,3409
A03053,14569
A03054,61118
A03055,20984
A03056,28478
A03057,24068
A03058,16249
A03059,36250
A03060,773
A03061,20930
A03062,5307
A03063,496
A03064,13723
A03065,13146
A03066,18120
A03067,43322
A03068,40457
A03069,4339
A03070,38206
A03071,43757
A03072,35217
A03073,35977
A03074,18078
A03075,28441
A03076,21398
A03077,5932
A03078,22804
A03079,3993
A03080,22408
A03081,11194
A03082,1575
A03083,32134
A03084,65871
A03085,20683
A03086,14510
A03087,26141
A03088,38951
A03089,15749
A03090,27726
A03091,2057
A03092,10620
A03093,14186
A03094,26555
A03095,90022
A03096,60586
A03097,19626
A03098,57500
A03099,59027
A03100,5049
A03101,24847
A03102,22968
A03103,53182
A03104,51480
A03105,16714
A03106,37795
A03107,17871
A03108,20125
A03109,12512
A03110,60987
A03111,8728
A03112,6406
A03113,31614
A03114,152891
A03115,51999
A03116,5784
A03117,3412
A03118,81987
A03119,4548
A03120,34934
A03121,8174
A03122,13522
A03123,2190
A03124,51100
A03125,40512
A03126,35638
A03127,7020
A03128,77935
A03129,1360
A03130,64343
A03131,1984
A03132,60498
A03133,21236
A03134,6287
A03135,18701
A03136,3585
A03137,79931
A03138,40323
A03139,59123
A03140,15149
A03141,36991
A03142,4607
A03143,16452
A03144,1023
A03145,65984
A03146,10962
A03147,35029
A03148,52
A03149,9666
A03150,47145
A03151,14231
A03152,28964
A03153,19754
A03154,6292
A03155,6203
A03156,7722
A03157,81978
A03158,14854
A03159,34611
A03160,13008
A03161,7956
A03162,11821
A03163,107869
A03164,25923
A03165,12018
A03166,894
A03167,29764
A03168,19572
A03169,49349
A03170,44173
A03171,38054
A03172,3075
A03173,26935
A03174,28072
A03175,8780
A03176,65294
A03177,7680
A03178,11249
A03179,49200
A03180,11756
A03181,55226
A03182,5466
A03183,32279
A03184,19339
A03185,21299
A03186,4365
A03187,2815
A03188,58814
A03189,43013
A03190,15959
A03191,8131
A03192,51458
A03193,24112
A03194,14037
A03195,33241
A03196,27673
A03197,17949
A03198,48402
A03199,29132
A03200,27886
A03201,696
A03202,46099
A03203,1990
A03204,10142
A03205,27937
A03206,55929
A03207,179
A03208,92548
A03209,117979
A03210,30683
A03211,9371
A03212,14075
A03213,46844
A03214,24127
A03215,23860
A03216,8350
A03217,38248
A03218,15460
A03219,12276
A03220,19536
A03221,9397
A03222,39662
A03223,46368
A03224,75514
A03225,26298
A03226,10404
A03227,10873
A03228,12283
A03229,46773
A03230,46
A03231,7091
A03232,5411
A03233,8849
A03234,7331
A03235,10787
A03236,18603
A03237,1297
A03238,26155
A03239,13581
A03240,7691
A03241,844
A03242,31731
A03243,27377
A03244,22903
A03245,10307
A03246,38319
A03247,47952
A03248,21279
A03249,2062
A03250,2690
A03251,75182
A03252,39874
A03253,42577
A03254,15362
A03255,50344
A03256,9074
A03257,12769
A03258,22089
A03259,18084
A03260,4687
A03261,6460
A03262,10340
A03263,31830
A03264,46593
A03265,24910
A03266,14207
A03267,40215
A03268,4331
A03269,27835
A03270,16590
A03271,30563
A03272,70309
A03273,31721
A03274,38614
A03275,16866
A03276,34262
A03277,22265
A03278,11194
A03279,51014
A03280,28413
A03281,34596
A03282,17581
A03283,3031
A03284,8951
A03285,62150
A03286,121467
A03287,20358
A03288,14068
A03289,20708
A03290,16424
A03291,16569
A03292,6753
A03293,67921
A03294,48006
A03295,21049
A03296,4379
A03297,24282
A03298,22529
A03299,7562
A03300,18228
A03301,20072
A03302,11533
A03303,14294
A03304,3863
A03305,36508
A03306,6108
A03307,97023
A03308,45842
A03309,12345
A03310,8630
A03311,61612
A03312,47106
A03313,22994
A03314,6556
A03315,38349
A03316,1063
A03317,31288
A03318,58649
A03319,103474
A03320,27402
A03321,99802
A03322,20586
A03323,22607
A03324,99468
A03325,3253
A03326,4417
A03327,11606
A03328,13659
A03329,12031
A03330,1106
A03331,34479
A03332,23550
A03333,44526
A03334,17692
A03335,8652
A03336,22754
A03337,12070
A03338,20300
A03339,2222
A03340,11370
A03341,13524
A03342,1924
A03343,7810
A03344,17810
A03345,33873
A03346,57842
A03347,20747
A03348,33542
A03349,35211
A03350,54542
A03351,15188
A03352,19514
A03353,118
A03354,26656
A03355,50738
A03356,110302
A03357,9506
A03358,27204
A03359,29135
A03360,28830
A03361,1305
A03362,38888
A03363,50580
A03364,27153
A03365,12448
A03366,9804
A03367,11435
A03368,14775
A03369,13879
A03370,5632
A03371,38273
A03372,13996
A03373,73161
A03374,88512
A03375,1356
A03376,30828
A03377,825
A03378,4347
A03379,12182
A03380,15583
A03381,81848
A03382,20299
A03383,612
A03384,50157
A03385,19504
A03386,116361
A03387,4553
A03388,20625
A03389,18291
A03390,46068
A03391,20051
A03392,30952
A03393,38314
A03394,31513
A03395,41028
A03396,54722
A03397,41685
A03398,48307
A03399,11137
A03400,8722
A03401,13950
A03402,11752
A03403,4905
A03404,60257
A03405,24244
A03406,19092
A03407,18630
A03408,9860
A03409,13444
A03410,6508
A03411,3876
A03412,58617
A03413,7853
A03414,23894
A03415,26425
A03416,8864
A03417,9547
A03418,7367
A03419,3246
A03420,6462
A03421,7249
A03422,27873
A03423,23403
A03424,6313
A03425,1069
A03426,35762
A03427,21594
A03428,22299
A03429,16052
A03430,29051
A03431,20184
A03432,2841
A03433,24421
A03434,13113
A03435,69190
A03436,20486
A03437,22000
A03438,14893
A03439,59001
A03440,25982
A03441,15219
A03442,16139
A03443,71623
A03444,42646
A03445,17631
A03446,23877
A03447,10214
A03448,66851
A03449,31244
A03450,13723
A03451,23089
A03452,10691
A03453,49222
A03454,13896
A03455,91841
A03456,6734
A03457,53946
A03458,22375
A03459,17625
A03460,1973
A03461,5615
A03462,4997
A03463,37545
A03464,17069
A03465,15287
A03466,11534
A03467,65732
A03468,30099
A03469,16569
A03470,25953
A03471,35462
A03472,2909
A03473,58228
A03474,35667
A03475,10530
A03476,82765
A03477,76633
A03478,75124
A03479,55236
A03480,695
A03481,12130
A03482,32975
A03483,13936
A03484,16030
A03485,6986
A03486,23836
A03487,37628
A03488,4757
A03489,17635
A03490,3929
A03491,3640
A03492,4845
A03493,37708
A03494,58165
A03495,3987
A03496,25910
A03497,15347
A03498,14561
A03499,46780
A03500,85618
A03501,7833
A03502,3189
A03503,44357
A03504,11066
A03505,3848
A03506,39785
A03507,17258
A03508,21479
A03509,4499
A03510,37855
A03511,38465
A03512,16617
A03513,15832
A03514,35997
A03515,4041
A03516,91012
A03517,34609
A03518,22523
A03519,6391
A03520,23879
A03521,12882
A03522,14810
A03523,7330
A03524,30835
A03525,12459
A03526,39769
A03527,1080
A03528,7295
A03529,2872
A03530,26112
A03531,127746
A03532,49910
A03533,22115
A03534,33990
A03535,9255
A03536,48077
A03537,66062
A03538,2477
A03539,32667
A03540,35746
A03541,40387
A03542,37322
A03543,9265
A03544,25386
A03545,34214
A03546,28149
A03547,1933
A03548,65314
A03549,7535
A03550,32509
A03551,54876
A03552,8300
A03553,3991
A03554,15428
A03555,22957
A03556,18453
A03557,24771
A03558,70689
A03559,21374
A03560,45312
A03561,15667
A03562,13036
A03563,4989
A03564,7536
A03565,9712
A03566,24947
A03567,41861
A03568,12536
A03569,6371
A03570,45830
A03571,44385
A03572,27963
A03573,67289
A03574,25823
A03575,49839
A03576,25421
A03577,13136
A03578,22103
A03579,6740
A03580,73535
A03581,24014
A03582,3748
A03583,15754
A03584,27067
A03585,3479
A03586,67835
A03587,33141
A03588,33153
A03589,8295
A03590,64654
A03591,19837
A03592,1033
A03593,70475
A03594,36410
A03595,6253
A03596,26132
A03597,13922
A03598,21491
A03599,28642
A03600,20678
A03601,42024
A03602,9828
A03603,31823
A03604,85137
A03605,82617
A03606,71583
A03607,4688
A03608,11100
A03609,17781
A03610,6780
A03611,100681
A03612,23599
A03613,19937
A03614,11730
A03615,10686
A03616,11804
A03617,11323
A03618,12433
A03619,26824
A03620,61810
A03621,79512
A03622,40282
A03623,26643
A03624,8994
A03625,14034
A03626,26881
A03627,10909
A03628,16592
A03629,16694
A03630,131525
A03631,77436
A03632,68793
A03633,118693
A03634,4174
A03635,10153
A03636,53796
A03637,6664
A03638,263
A03639,19561
A03640,74088
A03641,3486
A03642,45578
A03643,15764
A03644,75949
A03645,7272
A03646,64637
A03647,11202
A03648,5347
A03649,7240
A03650,6603
A03651,15752
A03652,11763
A03653,19130
A03654,6191
A03655,10716
A03656,7052
A03657,8476
A03658,30800
A03659,32940
A03660,6838
A03661,21376
A03662,40028
A03663,35804
A03664,707
A03665,81550
A03666,34233
A03667,16008
A03668,18112
A03669,68209
A03670,49613
A03671,66582
A03672,649
A03673,5277
A03674,20386
A03675,71336
A03676,66812
A03677,9877
A03678,20976
A03679,26663
A03680,10465
A03681,10122
A03682,18217
A03683,11094
A03684,14009
A03685,19381
A03686,28117
A03687,101290
A03688,28353
A03689,14273
A03690,267
A03691,4976
A03692,19151
A03693,12900
A03694,19652
A03695,20313
A03696,137200
A03697,112307
A03698,22146
A03699,41639
A03700,27465
A03701,34547
A03702,10210
A03703,36418
A03704,5040
A03705,48539
A03706,7579
A03707,107360
A03708,35981
A03709,19321
A03710,7511
A03711,41519
A03712,6673
A03713,9179
A03714,31051
A03715,29816
A03716,80152
A03717,133327
A03718,18594
A03719,35233
A03720,47150
A03721,26441
A03722,73503
A03723,3518
A03724,24738
A03725,42372
A03726,9512
A03727,64030
A03728,870
A03729,17523
A03730,2637
A03731,42251
A03732,20486
A03733,4878
A03734,6518
A03735,69442
A03736,22865
A03737,82143
A03738,49689
A03739,9122
A03740,12064
A03741,3978
A03742,1386
A03743,8102
A03744,2267
A03745,7255
A03746,12147
A03747,35822
A03748,24395
A03749,16813
A03750,24461
A03751,16812
A03752,41376
A03753,52520
A03754,28471
A03755,21866
A03756,57819
A03757,27269
A03758,92665
A03759,376
A03760,8308
A03761,13370
A03762,44357
A03763,41427
A03764,33337
A03765,17017
A03766,132328
A03767,20312
A03768,59337
A03769,4534
A03770,26077
A03771,36337
A03772,22443
A03773,79520
A03774,3226
A03775,49746
A03776,231089
A03777,2085
A03778,35470
A03779,6904
A03780,18748
A03781,249
A03782,35050
A03783,27670
A03784,16687
A03785,13004
A03786,45057
A03787,19206
A03788,7968
A03789,39816
A03790,28013
A03791,51976
A03792,16133
A03793,25424
A03794,18059
A03795,42542
A03796,5421
A03797,5194
A03798,55203
A03799,5083
A03800,6613
A03801,6680
A03802,2680
A03803,53834
A03804,6005
A03805,25669
A03806,33967
A03807,25906
A03808,73864
A03809,50229
A03810,12183
A03811,2239
A03812,22882
A03813,8366
A03814,24573
A03815,27740
A03816,6859
A03817,25216
A03818,9619
A03819,21420
A03820,27067
A03821,5105
A03822,108477
A03823,11361
A03824,6911
A03825,20868
A03826,13712
A03827,12802
A03828,27524
A03829,9925
A03830,16161
A03831,26211
A03832,15046
A03833,46207
A03834,48712
A03835,16015
A03836,22576
A03837,11867
A03838,5416
A03839,22320
A03840,7698
A03841,3653
A03842,32813
A03843,42891
A03844,12194
A03845,8319
A03846,57146
A03847,8125
A03848,45178
A03849,19868
A03850,85932
A03851,45274
A03852,46541
A03853,1040
A03854,22053
A03855,67912
A03856,62408
A03857,720
A03858,9625
A03859,52131
A03860,31273
A03861,17496
A03862,130878
A03863,3809
A03864,37181
A03865,35389
A03866,41209
A03867,22243
A03868,53864
A03869,2603
A03870,3545
A03871,1802
A03872,17797
A03873,7883
A03874,62304
A03875,8261
A03876,22327
A03877,30946
A03878,20214
A03879,47079
A03880,20921
A03881,20128
A03882,11677
A03883,44551
A03884,10864
A03885,7387
A03886,36509
A03887,31652
A03888,273
A03889,15281
A03890,760
A03891,70090
A03892,12763
A03893,11000
A03894,3300
A03895,9904
A03896,13666
A03897,7557
A03898,2729
A03899,28173
A03900,14132
A03901,31523
A03902,2744
A03903,15850
A03904,15505
A03905,26126
A03906,45389
A03907,6693
A03908,2899
A03909,1050
A03910,57924
A03911,12946
A03912,9788
A03913,41383
A03914,14486
A03915,18230
A03916,29709
A03917,19693
A03918,39953
A03919,20774
A03920,29135
A03921,6722
A03922,9255
A03923,840
A03924,18385
A03925,2864
A03926,12798
A03927,38548
A03928,17726
A03929,156190
A03930,41201
A03931,15485
A03932,17810
A03933,12765
A03934,36687
A03935,14333
A03936,3551
A03937,15802
A03938,9191
A03939,26513
A03940,16574
A03941,16764
A03942,36576
A03943,50424
A03944,7695
A03945,10166
A03946,21983
A03947,36578
A03948,6375
A03949,10146
A03950,14343
A03951,44920
A03952,31616
A03953,9589
A03954,33754
A03955,20376
A03956,32758
A03957,21480
A03958,16909
A03959,21393
A03960,13979
A03961,46282
A03962,25678
A03963,48628
A03964,21806
A03965,12784
A03966,4795
A03967,2145
A03968,72934
A03969,685
A03970,27787
A03971,28701
A03972,19768
A03973,3117
A03974,19104
A03975,3264
A03976,31855
A03977,14135
A03978,71083
A03979,18095
A03980,20919
A03981,155
A03982,30643
A03983,5619
A03984,22153
A03985,7535
A03986,51757
A03987,11149
A03988,48676
A03989,11702
A03990,8694
A03991,19619
A03992,29970
A03993,30792
A03994,22602
A03995,43002
A03996,38766
A03997,52280
A03998,12727
A03999,9273
A04000,37002
A04001,87726
A04002,25348
A04003,32974
A04004,30890
A04005,5356
A04006,38279
A04007,4868
A04008,18215
A04009,6699
A04010,24357
