ID,Income
A03071,43757
A04360,43749
A09963,43727
A08640,43710
A09517,43704
A02278,43670
A02787,43654
A00128,43653
A03016,43632
A02140,43630
A06488,43630
A02140,43630
A06488,43630
A04293,43616
A00502,43607
A06955,43583
A05720,43563
A00052,43499
A07620,43483
A01912,43481
A09641,43473
A09657,43465
A01975,43460
A09632,43436
A05127,43432
A05468,43430
A00582,43415
A05525,43412
A06524,43409
A06547,43405
A01305,43387
A02155,43381
A02795,43349
A02722,43327
A03067,43322
A02102,43314
A01317,43301
A07718,43300
A07253,43278
A02182,43277
A04992,43275
A01771,43274
A04639,43263
A06102,43262
A04896,43253
A09986,43252
A06220,43234
A05909,43224
A04815,43170
A07847,43168
A06465,43140
A06314,43126
A09013,43105
A09628,43088
A09597,43086
A02269,43081
A00488,43032
A04132,43032
A00488,43032
A04132,43032
A00855,43030
A02672,43026
A05031,43016
A03189,43013
A03995,43002
A00489,42997
A00683,42965
A05749,42965
A00683,42965
A05749,42965
A07710,42960
A09199,42938
A08103,42922
A05670,42915
A01766,42900
A03843,42891
A08750,42866
A02150,42841
A07621,42840
A01968,42834
A02857,42834
A01968,42834
A02857,42834
A05439,42811
A06443,42811
A05439,42811
A06443,42811
A02393,42784
A05390,42780
A00269,42774
A05161,42741
A00297,42738
A04696,42737
A01330,42733
A01513,42726
A09045,42725
A06215,42716
A07809,42715
A05448,42708
A02301,42706
A04392,42704
A05509,42704
A04392,42704
A05509,42704
A07182,42694
A09560,42691
A04670,42682
A07636,42678
A08142,42672
A03444,42646
A08706,42644
A06132,42633
A00548,42630
A09438,42609
A02929,42605
A03253,42577
A04030,42567
A08076,42550
A04075,42548
A03795,42542
A01068,42536
A04155,42532
A01946,42530
A06077,42502
A02226,42483
A02675,42471
A02137,42454
A02570,42436
A00377,42432
A09182,42423
A01845,42416
A06728,42414
A05486,42390
A09318,42390
A05486,42390
A09318,42390
A06518,42382
A03725,42372
A01481,42348
A09391,42343
A02876,42320
A06885,42313
A05389,42312
A02290,42304
A01140,42298
A06011,42252
A03731,42251
A00768,42249
A08586,42233
A02730,42213
A06394,42207
A09911,42203
A05630,42190
A01804,42189
A00098,42179
A04491,42175
A08999,42173
A09787,42165
A08011,42139
A00904,42135
A05142,42129
A05273,42120
A06269,42115
A08704,42112
A02548,42108
A09565,42077
A01691,42066
A04546,42054
A02066,42047
A03601,42024
A09395,42023
A05561,42005
A04562,41981
A08525,41981
A04562,41981
A08525,41981
A05035,41977
A01239,41966
A07854,41962
A00788,41951
A00956,41927
A08120,41927
A00956,41927
A08120,41927
A01940,41921
A09000,41915
A00348,41911
A07193,41903
A08384,41886
A09167,41866
A03567,41861
A05015,41858
A02276,41854
A06873,41847
A08905,41830
A08279,41812
A05228,41800
A05400,41784
A08849,41783
A01286,41781
A01284,41777
A04622,41761
A05817,41731
A08200,41690
A03397,41685
A01342,41667
A07319,41655
A03699,41639
A05220,41618
A04448,41597
A02748,41595
A08316,41591
A02104,41572
A02567,41570
A01344,41565
A07359,41551
A07338,41544
A09572,41532
A03711,41519
A04277,41519
A03711,41519
A04277,41519
A06577,41483
A08691,41439
A01670,41428
A03763,41427
A02110,41404
A01269,41401
A05970,41394
A03913,41383
A03752,41376
A01479,41364
A00555,41356
A04953,41355
A01711,41325
A04557,41319
A08627,41303
A07730,41297
A08655,41271
A04065,41270
A06929,41269
A03011,41264
A08821,41262
A02464,41261
A02095,41254
A01829,41248
A00639,41231
A06609,41224
A05458,41211
A02528,41210
A03866,41209
A00646,41204
A03930,41201
A07574,41195
A00955,41181
A02392,41157
A05690,41145
A06483,41144
A00638,41133
A07246,41120
A06934,41114
A01775,41110
A00675,41104
A00723,41082
A00752,41079
A02367,41079
A00752,41079
A02367,41079
A01191,41060
A00293,41058
A08537,41055
A06405,41046
A05820,41040
A03395,41028
A08028,41014
A06336,40987
A04894,40985
A09041,40984
A09296,40967
A08731,40957
A04865,40952
A00858,40945
A06854,40944
A06772,40917
A04054,40915
A04467,40915
A04054,40915
A04467,40915
A04756,40901
A07093,40898
A04374,40895
A01449,40882
A01725,40881
A08183,40867
A02231,40857
A07411,40830
A08806,40808
A07327,40802
A06477,40790
A07903,40783
A01430,40782
A08360,40760
A00354,40737
A00696,40701
A07613,40681
A02136,40674
A06719,40662
A09933,40644
A05957,40642
A02950,40640
A00875,40637
A04478,40632
A04098,40621
A08465,40586
A00707,40585
A05741,40579
A07526,40574
A04808,40569
A00262,40556
A02603,40552
A09078,40530
A03125,40512
A02396,40485
A01593,40478
A09939,40470
A03068,40457
A09526,40445
A04591,40441
A09110,40439
A07201,40429
A06480,40415
A05830,40392
A03541,40387
A05664,40368
A02386,40324
A03138,40323
A08698,40310
A01600,40299
A09068,40292
A03622,40282
A08751,40273
A05539,40270
A06189,40265
A04215,40263
A02691,40249
A08855,40239
A08166,40231
A09549,40219
A03267,40215
A00579,40171
A07934,40158
A08520,40158
A07934,40158
A08520,40158
A03025,40146
A01041,40104
A04296,40096
A02755,40090
A08824,40047
A09439,40044
A06649,40039
A04786,40033
A02413,40032
A02908,40031
A03662,40028
A01965,40021
A07776,40019
A05991,40018
A05536,40001
A06868,39999
A01880,39994
A01077,39979
A00991,39977
A02974,39972
A07907,39968
A09129,39956
A03918,39953
A01705,39951
A09009,39937
A02637,39929
A05737,39928
A06574,39917
A02166,39906
A09737,39884
A03252,39874
A01210,39827
A06038,39820
A03789,39816
A07428,39811
A02679,39810
A09190,39801
A06621,39798
A05070,39792
A03506,39785
A04025,39779
A01615,39774
A03526,39769
A07337,39764
A05808,39754
A02013,39750
A08312,39744
A04207,39725
A09850,39720
A08925,39703
A09613,39694
A09905,39692
A07084,39669
A03222,39662
A05334,39654
A07637,39642
A09385,39628
A00362,39583
A04171,39544
A05105,39526
A05851,39526
A05105,39526
A05851,39526
A02710,39522
A02079,39497
A04648,39497
A02079,39497
A04648,39497
A08392,39495
A06701,39490
A05042,39476
A00674,39462
A07243,39460
A09461,39457
A00178,39435
A02618,39418
A01187,39416
A01412,39414
A08725,39389
A05729,39387
A08717,39382
A07910,39381
A07943,39367
A01271,39359
A08427,39359
A01271,39359
A08427,39359
A04540,39347
A09311,39345
A04998,39334
A06466,39334
A04998,39334
A06466,39334
A09156,39333
A00233,39332
A04190,39331
A02432,39326
A04725,39324
A08920,39288
A08236,39285
A06274,39283
A05023,39280
A09841,39277
A00838,39270
A08088,39265
A07352,39248
A00256,39245
A07675,39233
A08118,39215
A09769,39213
A01659,39210
A09158,39198
A00420,39180
A05616,39148
A05122,39146
A04022,39127
A08131,39119
A08515,39112
A07618,39100
A01557,39084
A06683,39081
A08363,39066
A06005,39029
A07614,39010
A00980,38966
A02726,38952
A03088,38951
A08651,38945
A05899,38920
A00587,38919
A03362,38888
A04585,38881
A05011,38881
A04585,38881
A05011,38881
A05914,38875
A00391,38872
A05788,38871
A06993,38848
A06348,38846
A04446,38840
A00590,38804
A06790,38802
A07737,38791
A09693,38786
A01519,38782
A05301,38774
A03996,38766
A00613,38746
A06502,38730
A03033,38721
A04832,38684
A05266,38674
A05423,38668
A07623,38658
A01747,38654
A08140,38652
A08578,38641
A00282,38627
A07122,38624
A03274,38614
A07027,38608
A09638,38602
A00890,38582
A01062,38576
A00340,38571
A09848,38565
A02078,38556
A03927,38548
A05365,38525
A04504,38518
A04663,38518
A04504,38518
A04663,38518
A07152,38511
A06380,38497
A09039,38496
A04090,38493
A05910,38485
A09235,38467
A00260,38465
A03511,38465
A00260,38465
A03511,38465
A05238,38455
A05862,38448
A06756,38434
A08080,38381
A05183,38380
A02048,38371
A00283,38363
A09720,38362
A01818,38361
A01255,38360
A02832,38349
A03315,38349
A02832,38349
A03315,38349
A02632,38347
A08310,38324
A03246,38319
A06089,38319
A03246,38319
A06089,38319
A03393,38314
A02546,38311
A04006,38279
A03371,38273
A06334,38273
A03371,38273
A06334,38273
A07572,38267
A08005,38266
A07747,38265
A01915,38259
A07441,38253
A03217,38248
A08429,38240
A03070,38206
A05858,38187
A05942,38186
A09033,38169
A09652,38161
A01592,38148
A05224,38146
A05048,38145
A05960,38144
A09258,38136
A08262,38131
A06893,38125
A01621,38119
A09337,38109
A09945,38098
A04428,38067
A02540,38065
A09946,38057
A03171,38054
A02767,38041
A08365,38039
A01082,38032
A08009,38019
A04974,38017
A04299,38016
A00672,38011
A06492,38011
A00672,38011
A06492,38011
A00390,38010
A05877,38002
A04414,37939
A09338,37922
A06264,37916
A00173,37904
A07880,37898
A05489,37893
A06700,37881
A04136,37878
A05672,37864
A03510,37855
A07673,37854
A06947,37853
A04145,37851
A08968,37828
A00505,37819
A05886,37819
A00505,37819
A05886,37819
A09407,37807
A03106,37795
A05810,37790
A09359,37779
A04963,37751
A06024,37735
A09021,37732
A07065,37721
A00168,37717
A03493,37708
A09499,37700
A08063,37652
A01789,37650
A01776,37648
A05789,37639
A07924,37638
A03487,37628
A02706,37627
A07390,37625
A07735,37625
A09783,37625
A07390,37625
A07735,37625
A09783,37625
A07390,37625
A07735,37625
A09783,37625
A00453,37601
A07591,37572
A00969,37565
A04533,37565
A00969,37565
A04533,37565
A06332,37554
A09895,37553
A08477,37552
A03463,37545
A09092,37540
A06504,37538
A02158,37520
A08115,37503
A02022,37491
A05137,37486
A04381,37478
A02772,37466
A05534,37464
A09770,37457
A01370,37451
A09877,37450
A09411,37441
A05255,37413
A09134,37406
A00124,37397
A07105,37390
A08084,37387
A08498,37373
A07457,37360
A07535,37359
A00610,37339
A04140,37329
A09250,37323
A03542,37322
A00009,37313
A08315,37294
A02896,37293
A00809,37289
A01417,37276
A01419,37236
A02461,37225
A02164,37203
A02499,37202
A07489,37201
A00177,37199
A08159,37186
A03864,37181
A09775,37178
A09366,37158
A05821,37145
A06589,37134
A07531,37134
A06589,37134
A07531,37134
A07611,37121
A02336,37117
A00468,37115
A02041,37084
A05088,37078
A07939,37053
A08652,37047
A02517,37046
A00303,37043
A02257,37039
A02489,37030
A04337,37017
A04731,37012
A06255,37008
A04000,37002
A03141,36991
A05261,36987
A08877,36979
A05600,36970
A02476,36960
A05612,36907
A01025,36903
A05872,36896
A05519,36894
A07953,36881
A05627,36874
A09273,36872
A04212,36858
A08866,36848
A08592,36846
A04465,36807
A01229,36805
A01375,36787
A01441,36783
A10000,36774
A08035,36772
A00207,36759
A02871,36754
A04024,36749
A00893,36747
A01984,36747
A00893,36747
A01984,36747
A07046,36717
A09888,36715
A06928,36707
A08410,36701
A07640,36700
A03934,36687
A01493,36685
A09727,36680
A00616,36642
A04039,36634
A01121,36597
A00708,36595
A08064,36583
A03947,36578
A03942,36576
A01123,36555
A01830,36542
A08228,36530
A04440,36526
A02659,36517
A03886,36509
A03305,36508
A07814,36506
A02633,36505
A01466,36495
A01011,36480
A02058,36478
A09523,36456
A00850,36452
A04402,36444
A03703,36418
A03594,36410
A07922,36401
A05939,36399
A09930,36398
A08915,36391
A06745,36386
A09999,36370
A05129,36362
A00813,36356
A04492,36338
A03771,36337
A09333,36333
A00185,36323
A07377,36323
A00185,36323
A07377,36323
A05484,36279
A05358,36264
A06461,36264
A05358,36264
A06461,36264
A03059,36250
A09703,36248
A09637,36243
A00438,36241
A00143,36220
A02681,36220
A00143,36220
A02681,36220
A08542,36213
A05969,36180
A08844,36154
A04903,36145
A05094,36138
A08260,36138
A05094,36138
A08260,36138
A08619,36134
A06605,36133
A06072,36129
A07139,36129
A06072,36129
A07139,36129
A01620,36126
A09413,36112
A07051,36110
A04584,36107
A01410,36104
A00150,36086
A08001,36082
A02882,36080
A00067,36075
A00808,36071
A01162,36047
A02779,36040
A00432,36037
A02558,36028
A05585,36024
A01108,36020
A07094,36012
A09820,36008
A08059,36002
A01556,36001
A09298,36001
A01556,36001
A09298,36001
A00684,35997
A03514,35997
A00684,35997
A03514,35997
A07788,35994
A08711,35984
A02035,35982
A03708,35981
A03073,35977
A06245,35976
A08545,35974
A00564,35970
A02653,35965
A02061,35962
A06509,35958
A08162,35958
A06509,35958
A08162,35958
A09297,35950
A01533,35946
A02834,35940
A02391,35938
A07824,35924
A09174,35924
A07824,35924
A09174,35924
A05868,35917
A07072,35887
A04125,35885
A08000,35862
A05837,35858
A00744,35855
A02867,35835
A08950,35832
A03747,35822
A04901,35807
A04197,35806
A03663,35804
A01704,35797
A04913,35789
A06216,35789
A04913,35789
A06216,35789
A08117,35772
A02247,35769
A03426,35762
A00935,35759
A05772,35748
A03540,35746
A06034,35727
A08917,35724
A01636,35707
A01803,35693
A05154,35689
A05492,35688
A06564,35668
A03474,35667
A05644,35659
A08319,35642
A03126,35638
A06657,35626
A01494,35623
A00627,35618
A06940,35604
A01634,35601
A04745,35579
A05776,35560
A00769,35552
A06449,35550
A00645,35544
A06758,35536
A08738,35536
A06758,35536
A08738,35536
A09241,35516
A08540,35515
A01884,35506
A01031,35501
A08728,35496
A06473,35491
A07463,35490
A04730,35478
A08986,35476
A03778,35470
A08687,35464
A03471,35462
A04430,35462
A09550,35462
A03471,35462
A04430,35462
A09550,35462
A03471,35462
A04430,35462
A09550,35462
A06984,35460
A00058,35439
A08929,35429
A06168,35417
A08815,35404
A03865,35389
A00527,35386
A01141,35376
A06464,35358
A00174,35355
A05736,35349
A00122,35338
A09776,35336
A08433,35319
A09219,35319
A08433,35319
A09219,35319
A04918,35318
A08933,35315
A04603,35313
A08535,35301
A09474,35266
A09036,35258
A05113,35256
A09941,35247
A03719,35233
A07780,35229
A03072,35217
A03349,35211
A03008,35202
A07622,35199
A00591,35197
A00996,35189
A04794,35189
A00996,35189
A04794,35189
A05496,35188
A01199,35177
A00511,35174
A08695,35170
A08575,35156
A05319,35152
A02305,35146
A01604,35141
A01710,35134
A04357,35133
A06018,35130
A05005,35124
A00224,35104
A06920,35103
A07022,35103
A06920,35103
A07022,35103
A04237,35090
A04516,35082
A09853,35072
A05357,35068
A01617,35066
A06743,35053
A03782,35050
A05427,35046
A09444,35042
A03147,35029
A07635,35018
A02151,35014
A05280,35013
A01339,35009
A01515,35001
A05152,34993
A01366,34987
A06259,34972
A06338,34964
A00507,34959
A00370,34957
A07980,34947
A04245,34937
A03120,34934
A02881,34908
A05325,34887
A05227,34881
A04820,34880
A07918,34880
A04820,34880
A07918,34880
A04431,34861
A02200,34840
A06468,34832
A08198,34823
A07512,34821
A04886,34801
A08442,34798
A01891,34793
A09863,34793
A01891,34793
A09863,34793
A02356,34786
A09647,34783
A04816,34770
A08278,34764
A05297,34762
A06142,34760
A09418,34745
A00945,34743
A09122,34736
A06386,34733
A04367,34727
A01646,34726
A00734,34720
A04682,34714
A08246,34714
A04682,34714
A08246,34714
A01506,34696
A02267,34694
A01662,34671
A02657,34662
A02885,34653
A05912,34642
A01409,34640
A04802,34638
A02101,34614
A02944,34612
A03159,34611
A03517,34609
A04142,34608
A06186,34604
A03281,34596
A02940,34593
A08666,34585
A05677,34579
A01970,34577
A02017,34570
A03701,34547
A04761,34540
A00643,34538
A02580,34537
A06757,34518
A02490,34514
A05787,34503
A09993,34500
A00166,34489
A09837,34484
A03331,34479
A01237,34466
A07612,34453
A02141,34448
A00341,34447
A02836,34439
A04789,34437
A08440,34421
A01938,34415
A08837,34413
A09581,34381
A04578,34379
A02486,34366
A00110,34353
A00725,34344
A00017,34325
A09146,34306
A06029,34304
A07215,34290
A05599,34283
A03276,34262
A07680,34253
A05424,34237
A03666,34233
A04248,34228
A05474,34226
A07071,34222
A03545,34214
A06980,34214
A03545,34214
A06980,34214
A08848,34210
A07000,34200
A04561,34177
A00411,34174
A06121,34174
A00411,34174
A06121,34174
A06454,34133
A00896,34132
A01097,34127
A01991,34123
A09415,34092
A00461,34066
A09899,34060
A00949,34044
A02889,34036
A07423,34028
A00162,34020
A08052,34019
A01393,34010
A07539,34005
A02206,34001
A03534,33990
A00565,33985
A07356,33984
A00860,33982
A04751,33978
A03806,33967
A05703,33967
A03806,33967
A05703,33967
A06397,33963
A04015,33962
A09611,33953
A08664,33951
A00523,33931
A03023,33915
A08742,33883
A00268,33880
A03345,33873
A02329,33870
A05018,33858
A07805,33856
A04447,33821
A04395,33815
A09008,33798
A00907,33791
A02720,33780
A08593,33777
A01503,33776
A04180,33775
A00062,33774
A01235,33770
A05901,33763
A03954,33754
A05163,33753
A06610,33742
A02573,33741
A09997,33739
A05460,33734
A06271,33733
A09706,33731
A05422,33726
A08635,33717
A01303,33699
A04335,33675
A04680,33657
A07864,33656
A06823,33642
A08379,33638
A02952,33633
A01242,33621
A04969,33583
A07037,33581
A07796,33574
A01962,33571
A01790,33570
A04887,33564
A00891,33547
A03348,33542
A04217,33542
A03348,33542
A04217,33542
A04558,33540
A01376,33537
A06746,33533
A00199,33521
A05907,33515
A01322,33507
A06138,33505
A02951,33498
A02753,33497
A06367,33497
A02753,33497
A06367,33497
A02928,33496
A02382,33493
A00366,33492
A00631,33487
A02442,33482
A08736,33482
A02442,33482
A08736,33482
A02005,33473
A08234,33459
A07570,33455
A07931,33450
A09773,33436
A01694,33433
A01206,33429
A06423,33416
A09512,33412
A09608,33407
A08274,33391
A08801,33391
A08274,33391
A08801,33391
A09405,33382
A06930,33375
A00074,33361
A01520,33358
A05050,33355
A00790,33350
A08892,33347
A02805,33346
A05234,33345
A00603,33339
A03764,33337
A06134,33333
A02744,33329
A05873,33325
A08211,33325
A05873,33325
A08211,33325
A07172,33322
A01118,33321
A07920,33319
A09075,33313
A08484,33299
A04634,33286
A01102,33285
A08569,33258
A03195,33241
A02184,33238
A05963,33230
A05021,33228
A05759,33227
A06663,33212
A08127,33205
A05652,33204
A06131,33196
A07334,33189
A07131,33182
A02363,33165
A08161,33162
A04107,33156
A03588,33153
A01967,33152
A08616,33143
A03587,33141
A01043,33136
A01511,33128
A06937,33114
A04566,33108
A04833,33105
A05000,33100
A08976,33089
A07660,33086
A01274,33080
A05815,33070
A00237,33065
A05833,33059
A00870,33048
A08335,33046
A09589,33046
A08335,33046
A09589,33046
A09201,33022
A00943,33019
A02055,33015
A04047,32998
A04569,32996
A02738,32993
A01759,32988
A00371,32984
A01173,32979
A08582,32977
A03482,32975
A04003,32974
A05128,32968
A05658,32956
A01756,32949
A02579,32946
A01575,32943
A03659,32940
A06686,32937
A09719,32930
A05857,32924
A00660,32916
A00399,32885
A06154,32880
A08126,32863
A07413,32858
A05542,32851
A07318,32851
A05542,32851
A07318,32851
A09585,32848
A08828,32846
A00145,32820
A04223,32819
A03842,32813
A09505,32806
A02740,32789
A02088,32760
A03956,32758
A05246,32747
A04106,32730
A05840,32727
A01522,32717
A08822,32716
A06398,32705
A04993,32695
A03539,32667
A05885,32666
A07516,32662
A02902,32658
A07475,32644
A02868,32633
A05591,32623
A01076,32622
A06552,32620
A04513,32619
A06826,32608
A02917,32588
A04856,32579
A01324,32572
A02636,32562
A07580,32561
A07385,32553
A01851,32532
A06992,32532
A01851,32532
A06992,32532
A01365,32531
A04931,32521
A03550,32509
A07370,32509
A03550,32509
A07370,32509
A01416,32488
A05106,32484
A06941,32479
A06213,32473
A06402,32466
A06674,32412
A07936,32412
A06674,32412
A07936,32412
A06080,32409
A08746,32400
A08681,32397
A06416,32390
A00463,32368
A05655,32362
A01378,32351
A06158,32333
A04710,32330
A08667,32329
A04194,32328
A08559,32326
A01698,32324
A05001,32309
A04458,32303
A08721,32290
A03048,32279
A03183,32279
A03048,32279
A03183,32279
A05103,32275
A00250,32270
A06968,32269
A04602,32263
A07343,32263
A04602,32263
A07343,32263
A08595,32251
A04453,32249
A06442,32245
A06150,32244
A01401,32243
A08705,32243
A01401,32243
A08705,32243
A00289,32242
A01431,32242
A00289,32242
A01431,32242
A07874,32215
A00183,32214
A04162,32213
A00430,32187
A08680,32186
A07504,32167
A09692,32166
A05192,32158
A07731,32139
A03083,32134
A07913,32133
A02804,32119
A07312,32111
A08313,32102
A00779,32085
A01386,32083
A08962,32068
A00445,32063
A02281,32060
A06656,32054
A02702,32050
A09610,32042
A08066,32033
A07752,32032
A00532,32028
A06581,32014
A06185,32011
A01368,32005
A05791,31999
A02072,31993
A01887,31970
A06792,31965
A07750,31956
A07058,31952
A07138,31934
A08977,31934
A07138,31934
A08977,31934
A05795,31927
A05882,31925
A09332,31914
A07052,31897
A04548,31893
A04495,31891
A09077,31891
A04495,31891
A09077,31891
A07061,31888
A06310,31873
A05516,31869
A07598,31868
A01745,31866
A03976,31855
A08395,31850
A05408,31843
A03263,31830
A04270,31830
A03263,31830
A04270,31830
A01132,31823
A02453,31823
A03603,31823
A01132,31823
A02453,31823
A03603,31823
A01132,31823
A02453,31823
A03603,31823
A07353,31822
A00753,31808
A08889,31800
A02327,31798
A05844,31793
A02707,31781
A06739,31775
A00212,31774
A01131,31769
A06446,31754
A03242,31731
A03273,31721
A00427,31697
A06147,31692
A09362,31687
A02758,31682
A02219,31664
A05665,31664
A02219,31664
A05665,31664
A02670,31657
A03887,31652
A06439,31641
A00131,31640
A08233,31629
A04331,31626
A05892,31620
A01663,31616
A03952,31616
A01663,31616
A03952,31616
A03113,31614
A02561,31610
A07951,31603
A06243,31584
A04875,31583
A06341,31566
A06455,31564
A02407,31537
A02645,31535
A00494,31528
A03901,31523
A03394,31513
A07587,31512
A05149,31509
A09630,31500
A09270,31496
A00154,31475
A03036,31473
A07452,31471
A04202,31470
A04774,31452
A00978,31431
A02756,31428
A04032,31427
A08783,31409
A09870,31388
A04711,31387
A07868,31364
A08026,31361
A07335,31355
A02011,31353
A00898,31350
A00908,31346
A01782,31346
A00908,31346
A01782,31346
A05217,31344
A02455,31343
A06966,31325
A04890,31319
A09718,31310
A09622,31293
A03317,31288
A03860,31273
A00108,31244
A03449,31244
A00108,31244
A03449,31244
A07380,31231
A00422,31196
A01886,31148
A01243,31141
A06961,31141
A01243,31141
A06961,31141
A01343,31129
A00192,31116
A05566,31114
A06426,31103
A01613,31102
A01160,31100
A07429,31097
A07358,31096
A01474,31088
A01296,31078
A05948,31066
A09324,31064
A03714,31051
A08207,31051
A03714,31051
A08207,31051
A01112,31048
A02743,31041
A05751,31029
A09227,31006
A00857,31005
A09196,31002
A04422,30987
A08551,30978
A08585,30975
A01527,30967
A02098,30963
A09962,30963
A02098,30963
A09962,30963
A03392,30952
A03877,30946
A04415,30945
A01877,30939
A09491,30930
A07145,30928
A09090,30928
A07145,30928
A09090,30928
A07155,30926
A02285,30920
A07403,30909
A05871,30906
A08273,30906
A05871,30906
A08273,30906
A00102,30905
A09664,30905
A00102,30905
A09664,30905
A09255,30901
A09780,30901
A09255,30901
A09780,30901
A08871,30900
A01485,30894
A04004,30890
A08964,30883
A00079,30882
A00500,30880
A02967,30867
A08283,30856
A05835,30851
A03524,30835
A00095,30832
A05595,30831
A03376,30828
A02273,30813
A01228,30804
A03658,30800
A00398,30792
A03993,30792
A00398,30792
A03993,30792
A02230,30778
A06697,30765
A05045,30764
A07521,30755
A04138,30748
A09678,30692
A03210,30683
A04740,30681
A00774,30678
A06076,30675
A05374,30664
A01642,30657
A08014,30656
A02765,30649
A08931,30647
A03982,30643
A01565,30637
A09797,30635
A07609,30623
A01057,30619
A02000,30611
A03017,30600
A08202,30600
A03017,30600
A08202,30600
A00272,30579
A08944,30576
A08792,30575
A04416,30564
A03271,30563
A09108,30541
A06282,30539
A00123,30533
A04057,30524
A08388,30502
A01380,30495
A07432,30495
A01380,30495
A07432,30495
A01198,30453
A02509,30440
A01054,30439
A08329,30432
A04777,30426
A01253,30423
A06331,30390
A09950,30390
A06331,30390
A09950,30390
A05832,30385
A01069,30380
A02371,30376
A02282,30330
A00624,30329
A00820,30327
A00054,30326
A06793,30325
A06710,30324
A01860,30322
A08090,30318
A06098,30313
A02070,30297
A07830,30293
A05825,30291
A02958,30273
A03032,30273
A02958,30273
A03032,30273
A02212,30264
A05340,30250
A05996,30249
A08298,30239
A01890,30233
A01543,30228
A00306,30223
A08541,30220
A06028,30217
A08286,30210
A01319,30193
A02769,30188
A09042,30176
A06811,30175
A09708,30173
A05758,30171
A04154,30153
A04280,30146
A08069,30145
A09064,30121
A07872,30111
A05485,30109
A01685,30102
A02440,30100
A03468,30099
A09428,30090
A05092,30088
A07645,30076
A02394,30072
A04962,30050
A06682,30029
A07845,30025
A02704,30001
A05089,29996
A05120,29994
A07505,29992
A02224,29978
A03992,29970
A08185,29952
A05511,29951
A04371,29950
A07297,29948
A07699,29948
A07297,29948
A07699,29948
A03002,29931
A08530,29927
A09852,29926
A06770,29908
A06958,29902
A09153,29898
A01447,29889
A01294,29883
A01798,29880
A06962,29880
A01798,29880
A06962,29880
A08816,29856
A07565,29852
A06095,29844
A00745,29837
A04744,29822
A03715,29816
A06299,29814
A05546,29808
A04240,29806
A04959,29799
A01208,29798
A09854,29792
A03167,29764
A02146,29756
A01415,29736
A02232,29736
A01415,29736
A02232,29736
A04093,29712
A03916,29709
A02735,29688
A08019,29685
A06523,29673
A06170,29667
A06804,29666
A02239,29664
A02185,29660
A01726,29658
A02503,29657
A02016,29636
A05477,29631
A05064,29629
A05250,29628
A02255,29615
A02012,29611
A09667,29606
A02625,29604
A00984,29597
A00884,29592
A01850,29588
A09960,29585
A01964,29577
A02654,29568
A06835,29563
A09194,29560
A08480,29540
A02211,29538
A05716,29523
A00076,29517
A08254,29514
A06969,29507
A07231,29504
A06481,29501
A07077,29478
A04626,29463
A02128,29454
A01024,29443
A04618,29439
A02604,29433
A05508,29424
A07908,29424
A05508,29424
A07908,29424
A05188,29414
A08594,29411
A05284,29403
A05668,29401
A01085,29393
A02667,29393
A01085,29393
A02667,29393
A00971,29386
A00218,29376
A01388,29368
A01532,29365
A01023,29360
A06569,29355
A08524,29351
A00186,29344
A04182,29316
A06964,29316
A04182,29316
A06964,29316
A02248,29314
A02873,29304
A01594,29299
A05635,29298
A00715,29284
A08229,29284
A00715,29284
A08229,29284
A09620,29280
A06222,29273
A02588,29267
A08415,29240
A01091,29233
A01953,29223
A04336,29222
A08846,29220
A06421,29216
A05165,29200
A09634,29174
A04407,29166
A03359,29135
A03920,29135
A03359,29135
A03920,29135
A03199,29132
A04690,29132
A03199,29132
A04690,29132
A01420,29131
A08113,29130
A04452,29123
A08894,29118
A00466,29110
A06709,29107
A09774,29092
A00301,29090
A06729,29086
A08572,29073
A09823,29069
A01053,29058
A03430,29051
A09658,29049
A07617,29040
A05469,29038
A04719,29035
A01973,29023
A08154,29023
A01973,29023
A08154,29023
A09957,29018
A06472,29010
A05713,29007
A08164,28997
A09906,28994
A09259,28993
A05108,28977
A09470,28967
A09642,28967
A09470,28967
A09642,28967
A03152,28964
A07794,28964
A03152,28964
A07794,28964
A02458,28963
A06974,28957
A05310,28953
A04579,28927
A03045,28921
A04957,28913
A00113,28908
A04985,28906
A09913,28884
A08334,28858
A00295,28852
A02665,28852
A00295,28852
A02665,28852
A01957,28840
A09121,28836
A02384,28830
A03360,28830
A02384,28830
A03360,28830
A01106,28823
A02658,28818
A05757,28794
A01779,28783
A02100,28777
A06152,28775
A05138,28769
A08547,28740
A04609,28738
A05102,28734
A06289,28723
A05146,28718
A03971,28701
A04623,28698
A01568,28692
A08407,28692
A01568,28692
A08407,28692
A09866,28691
A00236,28674
A00780,28673
A06543,28667
A02493,28657
A01246,28647
A03599,28642
A04091,28641
A05043,28632
A00130,28623
A05753,28623
A00130,28623
A05753,28623
A02680,28620
A07134,28606
A02103,28603
A04164,28601
A01476,28598
A05302,28597
A00677,28557
A09904,28553
A06944,28540
A07507,28520
A00721,28518
A07726,28518
A00721,28518
A07726,28518
A09851,28509
A02598,28496
A09001,28487
A01738,28480
A03056,28478
A03754,28471
A01573,28469
A05314,28468
A05318,28468
A08094,28468
A05314,28468
A05318,28468
A08094,28468
A05314,28468
A05318,28468
A08094,28468
A02874,28467
A05732,28465
A06174,28452
A00746,28445
A03075,28441
A00887,28437
A00221,28431
A02996,28429
A02144,28421
A08829,28419
